addresses;emerald_balance;eth_balance;erc20_input_tx_count;erc20_output_tx_count;erc20_amount_in;erc20_amount_out;erc20_balance;transfer_input_tx_count;transfer_output_tx_count;transfer_output_balance;swap_ledger_emerald_bought;swap_ledger_emerald_sold;swap_ledger_ether_gained;swap_ledger_ether_spent;swap_ledger_emerald_received;swap_ledger_eth_received;swap_ledger_received_from;swap_ledger_tx_list;os_eth_spent;os_eth_gained;os_emeralds_bought;os_emeralds_sold;ox_txs;is_contract
0xFa30b17a390D62687A791a8F696c35605525187D;25.0;-1.537;1;0;25.0;0.0;25.0;0;0;0;25.0;0.0;0.0;1.537;0.0;0.0;0x2e1d61bd063db7fcbc76e963f184c73b8448cbfede5c40f226bea3cb8f0ed622;;0.0;0.0;0;0;;False
0x4aDb2981E42241e268e0EF4711af9f0daEE0E32E;0.0;0.3992;3;1;13.0;13.0;0.0;13;13;0;13.0;13.0;1.288;0.8888;0.0;0.0;0x249f8be808799f6cb3c0a950e60d9a95e5a4b19205334391dd8145797d53678a, 0x24f9350ed30766adee8f9ee96f9afb44981175f572485a645d8aaea79114913a, 0x3e041bbb8de81bd6c82adf2949f8a5cf60b2777b24e99244534bf056925e8e43, 0xd3eca2335421fee92de80c3a28c36d8432cc8750edb3bcc6409620dc343b6587;;0.0;0.0;0;0;;False
0x21fD08A5DD27Ae6c1f4550F7c1114aCe78A837bf;18.49;-1.3;3;0;18.49;0.0;18.49;18;0;18;18.5;0.0;0.0;1.3;0.0;0.0;0x1a00944aba6243c3aff9cb9c4108c3322d2b2d823ac481fcd4da6dfc4a81feb0, 0x2b668873fa38b6c00562c520693fc82cdda2b2cd375aaa3c225f12e4fe10ab99, 0x1ebe4c949f918e8b666d05b6605285a9ae032b503e6f08102c3841938ef22c3f;;0.0;0.0;0;0;;False
0x31b47c9b70F6ed771457b99eD92585938e2C43cF;0.0;4.0;5;13;198.0;198.0;0.0;198;198;0;198.1;198.0;19.0;15.0;0.0;0.0;0x30089dc9e642cff57d3eb9de0af23fd66b1355ef7a65d169abccc7855f7aa508, 0x0a40a26ab0a8308c5217e5c54f40788eed91dafa8fcfea3b5b00fb19606516cc, 0x03c1fd4c1db30fe93d2fd08f31a3e6f63f116c4cf19c493d9fd5287c95664a61, 0xb4372c074194f3f5a32ea40db977c7c2fc88ed780388788d2047ba169297677c, 0xc8156638a71d14882a01d0d908787999b1c3574981488815dcda0b6ec0567531, 0x920342d6bc99bbca4f1f93e81a8a2acde4b3a3eb9cadb20d481172c03040f6b7, 0x05a6cb62c4bf0de53bfa12ee008c21b445ac47b92294164da408700c90f4830f, 0xa4d72b1a16d74c3e1dbf87ac758ec8c08364b8e1f9315677c2559da8bf6bc1d7, 0xbbc04376ca1121835a9f94156a9d5f139aacbe2431a924f5af2f720b7a36a35b, 0x8b304ca7673fe0c8387329cb89e732221dd31a8dec5bd54542eb04224bd4a9f6, 0xe2be48980aa3a67c158b0bf72185e3ab1c7a5ad006871af8c2cb9e8cff389851, 0x2d70a36438ff3e1efca4f487a0923c9b5f3504b5599ea27551710c76a07dc6ee, 0xc95d5a3a40e4ba5762ce97b981357abca254465a8fced8affcf11811a97ba3b1, 0xc9dac752d6e241d9c38e3773beda6274ac507482eacbb1e40013013afd7a7808, 0x85ab418a124be3e88f1114820b35fc426969a65caa993bf5f6731fab3b5efa3c, 0x06fc707bbc76fb49ef160b81140381701506102ee1bd8f9ac8c019d241143fed, 0x2ab006cf68ee9ac4f903c53cdb2635009d090daa26b6cd53d24fec9da1b657ef, 0xdf98e50953ba1cbdf3bbf0f79feddb5e77f014af34f05c2bb4be3cef594a5162;;0.0;0.0;0;0;;False
0x8C7cB7DBdD5792B731b95d3d8a2419969C90AE7d;0.0;0.0053;1;1;1.0;1.0;0.0;1;1;0;1.0;1.0;0.1003;0.095;0.0;0.0;0x37b1458467547466d164f283dd475b4b5284d1fc00a84e5fb2fc8850e68ac423, 0x8bf3d98a96ca05d4ea0f598779a99a9b78f7730d726a235d88042876d9cffc84;;0.0;0.0;0;0;;False
0x1C134FDE47D09F78DFE8f61a22C03CB2Da68e904;0.0;-0.0155;1;1;2.0;2.0;0.0;0;0;0;2.0;2.0;0.1086;0.1241;0.0;0.0;0x019d8e5a310d2031a17b2eb406ed90959fd802dc8838219b998e5b3cd871dba4, 0x91c0aa2a65f0d2a6a1b97b78f9c0ec08713dafdbf1c5ec32993d3b022b504b79;;0.0;0.0;0;0;;False
0x9Cd9aefBd6D423F69F5c9Caf2fA9972381012b09;0.0;2.849;3;2;90.0;90.0;0.0;0;0;0;90.0;90.0;7.348;4.499;0.0;0.0;0xbf4a4a607a2258597a39576a045ff46f18c74afabab3361f250e2cf877fe83b5, 0x1839fcbf8e9da24901cb12b3edab85fbe8d4d2dc3a4b038fa5909097be907af5, 0xa3e55258f62f126b60c47630745e4e9379087cb1a446c0ff3f92533f940fa146, 0x66553dc9abccad9745ab9478fc841bbaafa2b1d55693b200701c21cfd326707d, 0x64dbefb677c7101e64de552cc5a7ec73edbaf21035bbbb01a8023aaa21cd7137;;0.0;0.0;0;0;;False
0x8D73a36d78E2aE4A437053C9cE3BE70D483aB74d;29.64;0.144;3;2;77.14;47.5;29.64;77;48;29;77.15;47.5;4.239;4.095;0.0;0.0;0x19f272c1d5fbb9914770d0100687205ce4617943d1266182e28571f91b18cc65, 0x00944cfee7e2b1935bbd5b5ff797aa5cc93bfb076d5052990bd932fecac98e07, 0x42ebf9069a142eafac3e023714a3de5b6f2f8599d3b2022c3d102c8b112c5678, 0x4686d9c0567e2b0377f36af3fb31b9bed47185263093eee875ba8606f5c0c0f6, 0x06e32a0fc61cc75fb46d5c7a45b8ae09eb024e437a40847575456dabe0eccdc2;;0.0;0.0;0;0;;False
0x133844365a7411a231CA0BAed2B0f119C5b3152F;0.0;0.0976;1;1;10.0;10.0;0.0;0;0;0;10.0;10.0;0.7477;0.6501;0.0;0.0;0xc8fa82ab5e53e590b70f02a7f4a531012067540742a5919699432b233be58e14, 0x6e3310d10c72dd6d58441036e665dbe89ff67b39df50a574f9db35055dcea6ba;;0.0;0.0;0;0;;False
0x4A3D63382d17361dBA7628743220285F9c169CE4;0.0;-0.0953;1;3;50.0;50.0;0.0;0;0;0;50.0;25.0;0.7832;0.8785;0.0;0.0;0x78b1c50f2453f44f4673d0d8912a77a466d6671fec5bf8d7556f77dbbec34c15, 0x54a52f18cf1cc2aa393bd51acac31172bcd545094e9247aefb7c11f31f5470f0;;0.0;0.0;0;0;;False
0x25e6376eA85AE1034C730DfAe4c9af5a8Df43Bc7;22.47;-2.0;2;0;22.47;0.0;22.47;22;0;22;22.48;0.0;0.0;2.0;0.0;0.0;0xd74573e86e985b155b5c2ee3df4808901a05781a22ff4a2836c9d45bca3341d9, 0x4e7e0f9090777c10353e394fec087ce1f20de38b05d414dc072f089e900b2d31;;0.0;0.0;0;0;;False
0x1ea17b373fB0484e9a9021F04D92eA063ce1F597;2.0;-0.1157;1;0;2.0;0.0;2.0;0;0;0;2.0;0.0;0.0;0.1157;0.0;0.0;0xa8b48cd68c0558520e01578c19a3b770aa4c5e3d3509ccea233a6f3199e36fb8;;0.0;0.0;0;0;;False
0x6cE5EB571242E22A7F8C809b06965eaE6b50f9d2;11.85;-0.75;2;0;11.85;0.0;11.85;11;0;11;11.86;0.0;0.0;0.75;0.0;0.0;0xb4394e639493718a89ed2e758bdbfd22e5e1957995a08016d45c870c087c147d, 0x4a87f0c68e261dbf6504826436e4c2ad1e414f149ddec6beaabcb1bcbb6e4e20;;0.0;0.0;0;0;;False
0x4eb7Fc78CFa4887587E84783e2498c917cAb9fc9;0.0;0.0;0;0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.719;0x922ad3a9ea1debcf5792a54112d6cf09385a3920b8e830f4249fb33a6248793f;0x31ed6E4953855Be38C6ee08A552D813e51927Cbc;0.0;0.0;0;0;;True
0x4d5b6f9581d16841FfE2b3f108621FC25bB1035b;60.64;-5.154;4;1;98.64;38.0;60.64;98;38;60;98.65;38.0;1.926;7.08;0.0;0.0;0xd895074ec768d4fac2d3af319bac59bd98d34396fce83a93a5588606e9485ff6, 0x74686de1ca39b696bb20abe5190660a90a51ec7cc347ef5f9b42e499ce7d317e, 0xf1bc2c496ff745140a3c7fa2457c91e4507d1ba2c78696f301565b59f3c0805a, 0x871cb71148d9afba3b68061bad7455f6be86446748ca7afa5c287576a92e7a06, 0xc2fe2598837d5c7710024c96f4877fe865e55b54123d5907819d673bbb0e9f35;;0.0;0.0;0;0;;False
0xdBE7C71cdC2CD4f62620F5F35d3963f57FDEB51B;10.68;-0.94;1;0;10.68;0.0;10.68;10;0;10;10.69;0.0;0.0;0.94;0.0;0.0;0x81a9a1df98a9456642352b775bd13e3193ad237623776e878dd6bfda49d8f14b;;0.0;0.0;0;0;;False
0xD2c9b9783d8B22B754F8b170fBDe01c7DA927321;0.0;0.315;2;1;28.0;28.0;0.0;3;3;0;28.0;28.0;2.099;1.784;0.0;0.0;0xaea4d700e7459324b35dabd4d7584b46fb1bbb8b053674908452827aa8dee4ea, 0x3b926bf02a07432ba8413ed7b4382456f1e49be9ec0fd957ff4b202862ccd9fd, 0x50774ea718a8a54ddc2f62173c82dcc42e17a3da500f2e1e14b3eccf85dd50ea;;0.0;0.0;0;0;;False
0x2d7D5a9AD74F16d310Ab59dC676e9978a1CeDa02;1.0;-0.07859;1;0;1.0;0.0;1.0;1;0;1;1.0;0.0;0.0;0.07859;0.0;0.0;0x81559908e31bb9a466522d3d110bfb588481f07956abd66e89017828ecb31123;;0.0;0.0;0;0;;False
0x6a20bC526dc34CdC0AD3649e52C49A365171794e;25.76;-1.304;1;0;25.76;0.0;25.76;25;0;25;25.77;0.0;0.0;1.304;0.0;0.0;0x6118a5bd5565e61f18f85dd88d2ab2cdb855081c5a68a83acd5c5abcff3ba70c;;0.0;0.0;0;0;;False
0x37ecD22CccFbEE42B88a9E4168A5A2a2DFbbFB88;12.0;-0.0478;1;1;20.0;8.0;12.0;0;0;0;20.0;8.0;0.5223;0.5701;0.0;0.0;0x0697765fd153efcfc7399e53c6fb7f5698dfbce5c58bbb181d6d4c359c5882f8, 0x773ae46ee33ee0a414464c4bb8a227589300befed897bee7526bfdd2b28716c4;;0.0;0.0;0;0;;False
0x1D1569E8ECb88C0cb35F8920649f1aa66173A8Bc;2.0;-0.1026;1;0;2.0;0.0;2.0;2;0;2;2.0;0.0;0.0;0.1026;0.0;0.0;0xe265335d099e8875c59f708dc5a78e9953ff9f5b7bd4935b7a7fb29edf45eb51;;0.0;0.0;0;0;;False
0x51F7d18b5Cd7695e0d3B46b0A0f2647d06d4a248;9.19;-1.0;1;0;9.19;0.0;9.19;9;0;9;9.195;0.0;0.0;1.0;0.0;0.0;0x754c0a82270d8160b549bd16f3ecb5218d4b89c0f9cde350edb447e1f56dd11d;;0.0;0.0;0;0;;False
0x77A0A17fBafd45B88257B47838bCf3a2c97c98cf;30.0;-2.156;2;0;30.0;0.0;30.0;30;0;30;30.0;0.0;0.0;2.156;0.0;0.0;0x62b735c52a866a9f042e8e9a0cfbf2bf900ed69fc9fa6227dc6606904f950429, 0x57529657c54716cce6498339795d108288a68b5a11d29750b7caa51b3c5250b3;;0.0;0.0;0;0;;False
0x9D9DE0F6410A89c5334d5221B4f2104AC87F16c0;12.0;-0.8933;1;0;12.0;0.0;12.0;12;0;12;12.0;0.0;0.0;0.8933;0.0;0.0;0xc157e28fb133ee4886ab2ad038ac12ad348b1e61809d8033e7c0edf467858c0d;;0.0;0.0;0;0;;False
0x63BdBDA6A2498c99165FaDb3133e5918B2FaD1d5;1.67;-0.1;1;0;1.67;0.0;1.67;1;0;1;1.672;0.0;0.0;0.1;0.0;0.0;0x974a7e455a571ac9ad157fc969a6a8bb43359f9d82d89cded5daeb9fa30b5110;;0.0;0.0;0;0;;False
0x45223E17c6efe2D9Af98837Ba6681Da2C8E8D798;0.0;0.571;3;3;57.12;57.12;0.0;44;44;0;57.13;57.12;4.372;3.801;0.0;0.0;0xa616e999131085e5fef19674f1a0f0d3dd2ed4eb30a43cc7bb4e16dc24918337, 0x5209675e285fc5619ec069721c5f8c622c9a0b65a39cf781fbefcb4143ee8520, 0x9ba7bf9d7291ad7c57d941987090f46b5a1259c714b17957e3704f9aaa8307f4, 0xfb6607bab1b025fe2b6b8cd4b6521c036caf7dbb85bcd96a3df94558a6d8e67e, 0xdbb1b1b7b74d328764327d63f35f93e94beec28d32f3910a2939e65be1332b59, 0x58d8fe87df33ed292dad32fce50ea68c2de5b4b797d5b0ccffd0ee51854c1841;;0.0;0.0;0;0;;False
0x058B7F9A7D0581811e363EcAe78A7534a394e262;5.9;-0.3708;2;0;5.9;0.0;5.9;5;0;5;5.9;0.0;0.0;0.3708;0.0;0.0;0x7422d7c9ca9799cea42b74a36c8a35e67ddf2920e17eaeb54ccf5729fdd46911, 0xf8f0be81fba9d7478b9109e757c6fda497ad27d4377ac4673d9f87e49c84d1a4;;0.0;0.0;0;0;;False
0xFD8c7ad05EE2b9BB10A6a044AbC5d1fa4d96c3F7;20.0;-1.836;1;0;20.0;0.0;20.0;20;0;20;20.0;0.0;0.0;1.836;0.0;0.0;0x3989957f7e7a8c27ccf2fe6c3883842001bb71d2b9add595f6b21e32dc98f7dd;;0.0;0.0;0;0;;False
0x2786352509a09eeb723c82903B1697b4e2B623E6;8.41;-0.8;1;0;8.41;0.0;8.41;8;0;8;8.41;0.0;0.0;0.8;0.0;0.0;0x84acb4216e9fb78a8ee0ea1dfa5952efc3ee4f9e4401e337d694d32bf203650b;;0.0;0.0;0;0;;False
0xE1666213AaD05DedfF07886813fA3b88F7Efca21;4.45;-0.2499;2;0;4.45;0.0;4.45;2;0;2;4.455;0.0;0.0;0.2499;0.0;0.0;0x07402495f7b8199ca12e2672533c68fa991249f865173cede429aa3ff0ea8914, 0x808aeb34ad7197862b95916e9a5b1071131e55b7e0930030b26cd0ccdafaecb2;;0.0;0.0;0;0;;False
0x8c8e23fa04557d9E0B579Ea5fE45051E934f147d;0.0;1.016;4;3;60.0;60.0;0.0;30;30;0;60.0;60.0;5.718;4.702;0.0;0.0;0x074ba8a2a3f13179400a18d696cf94fe85cc9f66c88bb0fe505d8befebd18c1f, 0xa188c83f4649d7b39e9d7a7df02f9a815af3b66e6ff40bc5da73fbd3790ebbe0, 0x59fd9207eff52d47e152bc8466d0112ea592dd2ac239d8958a7a0be4727898f2, 0xb5032d60d1c7077256c8b29d6d0312f1bb5a6ebe588d95bda9d2e441c72dd974, 0x19f4bbf3cf32a445da628809743e087cd97107e38c25330f8dfe201a5082e8c8, 0x72fb10961622aa9885744aff56a185eb21c92bf547bc875e994b5da61415bdee, 0xff23385144990d1eecd67a7b35d277e13051a25398a76f070a038f3c16800f17;;0.0;0.0;0;0;;False
0x39aE40a0841ad4a98f8F33d0C095AbC84D6C4FE1;0.0;-0.63;2;1;37.73;37.73;0.0;37;37;0;37.74;37.73;2.37;3.0;0.0;0.0;0xc8885b2bdca578e5fd62a7f3fb69bd0a08833ed87e8e7182a171fe72e3e625d9, 0x0713605da717f66f5e75f55462afa0dcd4369d726e101b7386b0b1217568c17c, 0x8a87a3c59389ba67a20fdebe4c756846af808b1dcba82a26b99448aaa98edd40;;0.0;0.0;0;0;;False
0xf591Db9Dccd5d3Aaf8508dA2CFFEdd5ef5bb920F;104.1;-7.844;3;0;104.1;0.0;104.1;104;0;104;109.0;0.0;0.0;7.844;0.0;0.0;0xd6baeaa0467b84bef2eff2121f38f1b0bdb07c268f7ccfd9c3c024705a32bdb4, 0x1c3f43bd74359669cbe44179919ffa47c6a8680303f8eefd6c434ef539382df5, 0xd01a29ab43dfb09353140180c456b1d9b2ee4f6e9d71658af540c9b43719ef54;;0.0;0.0;0;0;;False
0x1C4e90fC8bdAdE442aeD58f8011db5A17A2E7199;10.0;-0.7691;2;0;10.0;0.0;10.0;10;0;10;10.0;0.0;0.0;0.7691;0.0;0.0;0xf0f3e3d0a46b85c7518d29cac8a20867f78fb7c8361b41818512d7359f2a8de3, 0x9ce8e42a1818f5a2baafd8fe822815f3d3a6a593ccd514ad1478091fe71ed906;;0.0;0.0;0;0;;False
0xa3755019A5A5eeD961E763b042bc177f44066CC9;0.0;-0.0668;1;1;4.52;4.52;0.0;4;4;0;4.526;4.52;0.2332;0.3;0.0;0.0;0x2059d2ae4908521b4cd7016fc8d1a5019e40431af0a470a2b446417c43bd52cd, 0xe46aef2297898c8ad6318dfa21087565b461462ade2535c38441a47a5e1eaabb;;0.0;0.0;0;0;;False
0x421EEe8D2Aa3617d6Cc6BC5be138f119954C8C0d;0.0;0.02846;1;1;1.04;1.04;0.0;1;1;0;1.044;1.04;0.07546;0.047;0.0;0.0;0x97b542eebc36fa2e23cedcba3993bf912498c1e1c209afa2f08ff4104c6e2268, 0xfc16fcdc6bec870a5841cfe3870da5efdbf954b816753933ce4648fb9d848209;;0.0;0.0;0;0;;False
0xEE4daaC843Bc54a23C80f5176882e7EEacDe0371;10.98;-1.0;1;0;10.98;0.0;10.98;10;0;10;10.98;0.0;0.0;1.0;0.0;0.0;0x4d72327229aae2f7906b7b3467017300bde8fb7ca72ca32f6510a92040888072;;0.0;0.0;0;0;;False
0x3A6154998397441C7DA755e93eEcC2f2460Be365;37.0;-1.629;4;2;112.0;75.0;37.0;72;35;37;112.0;75.0;3.493;5.122;0.0;0.0;0x114fafc3b635aaf586a96415113adcde8c1b9a8b44f7db5a1d23c8ea085eb740, 0xd94cc933a54e6a65594790b5f347e10fe321d9195171339a21f710ecc9ef88fc, 0x4be55d7a33b75c9ad5052ba94f1772fbd26c56c05c042168b190c5c5ea2c1130, 0x663b44d38a201d1760fc751ba7bbca477138337fbe2fb197ba2ef01b031af76f, 0x7c1c0a3c7e5cfe18b81d884cd5aacdd3c8c5611f9726dbdb5639f8481413ba69, 0xb7e221d7518efb36c0cee68c191420f37bc596d58132e61a631ab3b82d699f8f;;0.0;0.0;0;0;;False
0x327e61545A3437e71Ca7D85Cf603f5738B14a74F;2019.0;0.0;533;1036;16580.0;14560.0;2027.0;4652;4357;295;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0;0;;True
0xbE9064c409224D858F5fb12A5D3E8e417d9e28b7;18.28;-1.738;1;0;18.28;0.0;18.28;18;0;18;18.29;0.0;0.0;1.738;0.0;0.0;0x4afe17cabc6a317e414621bdfe097ee9dfd6855ab514fa49b61c4bcbe96f7b79;;0.0;0.0;0;0;;False
0xE8B2c24038079bB624010ca7185D5CdFb716320E;4.61;-0.5;1;0;4.61;0.0;4.61;4;0;4;4.618;0.0;0.0;0.5;0.0;0.0;0x7209396dbcea0c5f0d7fa99387a257c89cdcc7a771b58dbfa2f0e9b7205a1785;;0.0;0.0;0;0;;False
0xC425b8994Eb8b5b607246f01DF9d7dc81ECd4fBA;2.0;-0.1031;1;0;2.0;0.0;2.0;2;0;2;2.0;0.0;0.0;0.1031;0.0;0.0;0xdba15cf131a2920466b123c280bfe81f8d4d26a42cc2f286d580b77fb836566d;;0.0;0.0;0;0;;False
0x55092ec47413EA060322ac873f9B7746aa34AdF9;8.42;-0.8688;2;0;8.42;0.0;8.42;8;0;8;8.429;0.0;0.0;0.8688;0.0;0.0;0xa6536a4f3fb363682d37a4393b1679b265aa55f0973f0d8189bac66928f10632, 0x3a6297fe1abd9c555f76ea8f395f4fecf0de6fe934469926fe8d705c937caa07;;0.0;0.0;0;0;;False
0xf102Be8DBB4b15705C8C199f6852c6a39d794B12;0.0;-0.0457;2;1;2.2;2.2;0.0;2;2;0;2.211;2.2;0.1543;0.2;0.0;0.0;0xd9891d0f970786e2852f950bc902bbc7eb337367383dc743c272917f62f99f26, 0xcc4e4b38f7f9f9c4aaf58bbf4c80489ad836a7257ddb4f2154680ecc8363c7c5, 0x2f3fd39f17b7eacd92285d508f6b0fc5ed9e78de701ca3640eda6e13670a43be;;0.0;0.0;0;0;;False
0x42B89B1e903d3041d247566b3c1D62a4113C8140;0.0;0.63;1;1;20.0;20.0;0.0;0;0;0;20.0;20.0;1.774;1.144;0.0;0.0;0x24c20adf40ae523a5b08096a624a7a2d7e245b54ac61123031f6a7d16521671b, 0x794070292d7e5b99ba3183925cec1565fb467ebdfefb13e7a634783e05f6f576;;0.0;0.0;0;0;;False
0xDe9991FB7218A5ca3F9c5125eda674926b1A990A;1.0;-0.099;1;0;1.0;0.0;1.0;1;0;1;1.008;0.0;0.0;0.099;0.0;0.0;0x6640e006f974b7e9605ba8297117cc706e1813c950fe07c64438e4833a6ddc3f;;0.0;0.0;0;0;;False
0x5Ad76D03973b089E9ED3bd94574A5da245820307;10.92;-1.093;2;0;10.92;0.0;10.92;10;0;10;10.92;0.0;0.0;1.093;0.0;0.0;0x3506790e6a11ce8048f7cc8ab629e4bffdaef34deb1b2e980bfa78ec3bb9cc46, 0x208c7d7f2dce5120e20e50106a055b64fb42ac4bf6eec71b5551994498c25ab5;;0.0;0.0;0;0;;False
0x3F3Ad989e838b2F0aD0Bf8211825B7B66aF418Ee;0.0;0.568;5;3;97.92;97.92;0.0;96;96;0;97.94;97.92;8.068;7.5;0.0;0.0;0x2707d40bbb4888968da8cfb42047bfb0bed9984edd67003252fac4ca2a1d1561, 0xc8a963c7454840476b3ae56b467c83ca35e9c56f603c8feaa0358e75e47bf70b, 0x836cc65c0e999dd831a517b7b1e042b0904d2f3b715e04d07b5d03f08912a136, 0x3f0381c563fc5fd3c3e15ca83d49fc8acf0313116c0342488eab69c9b372545d, 0xeea201939e997b36655763da7a5b54f1c21b203f039908cf021cd1381d9650e5, 0x971852df9fdb70ee8989e433f05362410b73fdcbe4aa09b2f9a4e162f47ae9c5, 0x9ab6e608217b0d83b5b40d2f6e9dfa1d24aebe7cd76c64d2d3aba5083e32608c, 0xfb316141b092bff09c40ce527b7591ea0b69cc3ce0b3cf7b6a335348b34ce854;;0.0;0.0;0;0;;False
0x29426c99dD2c538232B359016f9592d98aD7594C;0.0;0.02199;1;1;1.0;1.0;0.0;0;0;0;1.0;1.0;0.08775;0.06576;0.0;0.0;0x597d9880261d5355c707772b1b1610fac4d2021c786a9e54af08b82f8faef44e, 0x2d96f8b0649cdbbf2cec19d58a88b87910e138554dd3a8a2bf5949f19fbd9021;;0.0;0.0;0;0;;False
0xBfCd6930452ACf433c18ea26a1379e287680955d;0.0;0.399;2;1;20.61;20.61;0.0;15;15;0;20.62;20.61;1.728;1.329;0.0;0.0;0x5c788bb80396989b07bc576d6f3888d54a5ca7d4a44aa84875e05d8a74b8c0b8, 0xf113f0cbb9785ef6f9d909d3d08dc6d742ece96c7b80c037a1266d3cd15b87ce, 0x7b93c21ed1009f5e156fdd0c39aad7134c5a88283ce1ffa461aaed936133cd97;;0.0;0.0;0;0;;False
0x0d4649139ae0a423049B72A76810B70c5Ae0748A;1.0;-0.06182;1;0;1.0;0.0;1.0;1;0;1;1.0;0.0;0.0;0.06182;0.0;0.0;0xc1cc63bc78f1692e5968dc7357013e486667549b5f0496b0687512f2bf55182a;;0.0;0.0;0;0;;False
0x0a6006722Ea5838033D64f3A2CdDdD8D88D34275;8.0;-0.4425;2;0;8.0;0.0;8.0;8;0;8;8.0;0.0;0.0;0.4425;0.0;0.0;0x6a75633f37ae5335728ff9ce0559da77858191e9602050ce17644769e6b99031, 0x19d79554a5d8c9e83f62fdccca24e5ec99a000bc8a6550b64eadbb93cff0e0de;;0.0;0.0;0;0;;False
0x1c8feAEd080D760093511a2AAfA55230ca036529;10.89;-0.75;2;0;10.89;0.0;10.89;10;0;10;10.9;0.0;0.0;0.75;0.0;0.0;0x709edaa8c81022d9185987a90c6d0c09e86e878d1c0d22fd324475f77628ac81, 0x064c9620e2b87277e895eb67ecc6cf92dd8a1ac06992e0e134a4c54c036283a5;;0.0;0.0;0;0;;False
0x6AE03180Afab253C939397Fd6D9D3975cB372707;0.0;-0.03061;1;1;1.0;1.0;0.0;1;1;0;1.0;1.0;0.07749;0.1081;0.0;0.0;0x4804c7842c8da37a8285f435775adadf54c91c5e7678e80894dac5550aa22bf5, 0x42ad09d3c9c65431e764fee1af9af6fe856a333958bde415648974e89ca2fea8;;0.0;0.0;0;0;;False
0x0000000000000000000000000000000000000000;-3209.0;0.0;0;0;0.0;0.0;0.0;0;3209;-3209;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0;0;;False
0xDf2968383A3872E5036cD73fb411D0DABb224253;0.0;0.5019;1;3;40.0;40.0;0.0;0;0;0;40.0;40.0;1.187;0.6851;0.0;0.0;0xb41fdc4c8001b3ac9080a51737e131b14fbc3ead7a299547d5a3345598980c68, 0xe488fdc579570a5e5526734a8c95566d5023c2ab2afdde370acb032eae7b1781, 0x8dc97e3eb257efe758642c66863db948f1b9bc03a252a0ca029ea03785e734c2, 0x9a167e32ddc64e833e164dc8a08518c2316233a62e88d7b1c35096db75e6be89;;0.0;0.0;0;0;;False
0xd9655eB871A5f657e2e5D2d07f3cA2d18b4Cb78A;2.05;-0.2;1;0;2.05;0.0;2.05;2;0;2;2.058;0.0;0.0;0.2;0.0;0.0;0xc84b44185472a25235fbe7808b8e3cc643c7da0d46311ce16aa650d9a9e27523;;0.0;0.0;0;0;;False
0x01aa4a842a0642cCEbC621086Df1ded474409b51;0.0;0.3019;1;1;10.0;10.0;0.0;0;0;0;10.0;10.0;0.5709;0.269;0.0;0.0;0x75d1dd10f37a5cf1d0b90e79ead600c541f84a0d96379a7830355c249f33b058, 0xbb17fe83da572895b88f9ccbe200244d144a0d9ee086d5ada304e9e2e013600d;;0.0;0.0;0;0;;False
0x1380ea721778ffd9dc158024dbddA2308B22Da07;9.72;-0.5;1;0;9.72;0.0;9.72;9;0;9;9.721;0.0;0.0;0.5;0.0;0.0;0xb6382fa03db3be23043d728a4b878d3ce2f36039ae809a1bf0e11b01005dd461;;0.0;0.0;0;0;;False
0x02f154E8fd459c7dD6842dd25B34480e9b2c0AAb;2.01;-0.2;1;0;2.01;0.0;2.01;2;0;2;2.018;0.0;0.0;0.2;0.0;0.0;0x762d76a2ff449c72a448946d5ff815bf665e50be260739304aa293cce883ff10;;0.0;0.0;0;0;;False
0xC28064B875AE25f9a2CA28C08f116A5c26229f69;1.0;-0.1183;1;0;1.0;0.0;1.0;1;0;1;1.0;0.0;0.0;0.1183;0.0;0.0;0x41e559c32830fea8b290521d8e6c59a7db0cfe74cc070f19464cc828e077dd16;;0.0;0.0;0;0;;False
0x5496766e6C5c9f06a88198E5E88afF3EE83E891b;0.32;-0.03;1;0;0.32;0.0;0.32;0;0;0;0.3252;0.0;0.0;0.03;0.0;0.0;0xac09cdf2c179941e67d2906df6a3993d425804719ed14316d0640aeba8bf0a63;;0.0;0.0;0;0;;False
0x14CC15076A910f4ec1e3a4A59F29b9502556168f;20.98;-1.9;1;0;20.98;0.0;20.98;20;0;20;20.98;0.0;0.0;1.9;0.0;0.0;0xe8034e62e6732654362994e337bb22305bcd86ffcb15cc7721b74292ec274518;;0.0;0.0;0;0;;False
0x6C56358E0cF40b3043C46D9Bb5EC6c6b10838fc0;0.0;-0.0903;1;1;4.0;4.0;0.0;4;4;0;4.0;4.0;0.29;0.3803;0.0;0.0;0x9011edef747993126952d89db10ec61ebdd5471a5f41e3b702ed067ebfafea85, 0x01f58d61d9c93f071582a61c04dc6eb6df1f971ed26138adacb2164e2b62751e;;0.0;0.0;0;0;;False
